Notes,Year,Year Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,1997,1997,"Heart failure, unspecified",428.9,3416,272776678,1.3
,1997,1997,"Myocarditis, unspecified",429,511,272776678,0.2
,1997,1997,Myocardial degeneration,429.1,211,272776678,0.1
,1997,1997,"Cardiovascular disease, unspecified",429.2,66960,272776678,24.5
,1997,1997,Cardiomegaly,429.3,1015,272776678,0.4
,1997,1997,Rupture of chordae tendineae,429.5,25,272776678,0
,1997,1997,Rupture of papillary muscle,429.6,10,272776678,0.0 (Unreliable)
,1997,1997,Other ill-defined heart diseases,429.8,545,272776678,0.2
,1997,1997,"Heart disease, unspecified",429.9,3944,272776678,1.4
,1997,1997,Subarachnoid hemorrhage,430,6942,272776678,2.5
,1997,1997,Intracerebral hemorrhage,431,20998,272776678,7.7
,1997,1997,Nontraumatic extradural hemorrhage,432,1,272776678,0.0 (Unreliable)
,1997,1997,Subdural hemorrhage,432.1,596,272776678,0.2
,1997,1997,Unspecified intracranial hemorrhage,432.9,4263,272776678,1.6
,1997,1997,Basilar artery,433,257,272776678,0.1
,1997,1997,Carotid artery,433.1,989,272776678,0.4
,1997,1997,Vertebral artery,433.2,21,272776678,0
,1997,1997,Multiple and bilateral,433.3,67,272776678,0
,1997,1997,Other specified precerebral artery,433.8,6,272776678,0.0 (Unreliable)
,1997,1997,Cerebral thrombosis,434,4363,272776678,1.6
,1997,1997,Cerebral embolism,434.1,617,272776678,0.2
,1997,1997,"Cerebral artery occlusion, unspecified",434.9,7682,272776678,2.8
,1997,1997,Transient cerebral ischemia,435,399,272776678,0.1
,1997,1997,"Acute, but ill-defined, cerebrovascular disease",436,91017,272776678,33.4
,1997,1997,Cerebral atherosclerosis,437,3266,272776678,1.2
,1997,1997,Other generalized ischemic cerebrovascular disease,437.1,905,272776678,0.3
,1997,1997,Hypertensive encephalopathy,437.2,61,272776678,0
,1997,1997,"Cerebral aneurysm, nonruptured",437.3,428,272776678,0.2
,1997,1997,Cerebral arteritis,437.4,90,272776678,0
,1997,1997,Moyamoya disease,437.5,10,272776678,0.0 (Unreliable)
,1997,1997,Other,437.8,58,272776678,0
,1997,1997,Unspecified,437.9,6730,272776678,2.5
,1997,1997,Late effects of cerebrovascular disease,438,10025,272776678,3.7
,1997,1997,Of aorta,440,58,272776678,0
,1997,1997,Of renal artery,440.1,69,272776678,0
,1997,1997,Of native arteries of the extremities,440.2,712,272776678,0.3
,1997,1997,Of other specified arteries,440.8,2,272776678,0.0 (Unreliable)
,1997,1997,Generalized and unspecified atherosclerosis,440.9,15216,272776678,5.6
,1997,1997,Dissection of aorta,441,3433,272776678,1.3
,1997,1997,"Thoracic aneurysm, ruptured",441.1,1296,272776678,0.5
,1997,1997,Thoracic aneurysm without mention of rupture,441.2,855,272776678,0.3
,1997,1997,"Abdominal aneurysm, ruptured",441.3,6275,272776678,2.3
,1997,1997,Abdominal aneurysm without mention of rupture,441.4,2267,272776678,0.8
,1997,1997,"Aortic aneurysm of unspecified site, ruptured",441.5,1819,272776678,0.7
,1997,1997,"Thoracoabdominal aneurysm, ruptured",441.6,779,272776678,0.3
,1997,1997,Of artery of upper extremity,442,1,272776678,0.0 (Unreliable)
,1997,1997,Of renal artery,442.1,26,272776678,0
,1997,1997,Of iliac artery,442.2,157,272776678,0.1
,1997,1997,Of artery of lower extremity,442.3,52,272776678,0
,1997,1997,Of other specified artery,442.8,103,272776678,0
,1997,1997,Of unspecified site,442.9,281,272776678,0.1
,1997,1997,Raynaud's syndrome,443,8,272776678,0.0 (Unreliable)
,1997,1997,Thromboangiitis obliterans [buerger's disease],443.1,18,272776678,0.0 (Unreliable)
,1997,1997,Other specified peripheral vascular diseases,443.8,30,272776678,0
,1997,1997,"Peripheral vascular disease, unspecified",443.9,6804,272776678,2.5
,1997,1997,Of abdominal aorta,444,63,272776678,0
,1997,1997,Of thoracic aorta,444.1,236,272776678,0.1
,1997,1997,Of arteries of the extremities,444.2,427,272776678,0.2
,1997,1997,Of other specified artery,444.8,71,272776678,0
,1997,1997,Of unspecified artery,444.9,386,272776678,0.1
,1997,1997,Polyarteritis nodosa,446,118,272776678,0
,1997,1997,Acute febrile mucocutaneous lymph node syndrome [mcls],446.1,6,272776678,0.0 (Unreliable)
,1997,1997,Hypersensitivity angiitis,446.2,107,272776678,0
,1997,1997,Lethal midline granuloma,446.3,1,272776678,0.0 (Unreliable)
,1997,1997,Wegener's granulomatosis,446.4,324,272776678,0.1
,1997,1997,Giant cell arteritis,446.5,126,272776678,0
,1997,1997,Thrombotic microangiopathy,446.6,411,272776678,0.2
,1997,1997,Takayasu's disease,446.7,31,272776678,0
,1997,1997,"Arteriovenous fistula, acquired",447,17,272776678,0.0 (Unreliable)
,1997,1997,Stricture of artery,447.1,136,272776678,0
,1997,1997,Rupture of artery,447.2,166,272776678,0.1
,1997,1997,Celiac artery compression syndrome,447.4,1,272776678,0.0 (Unreliable)
,1997,1997,"Arteritis, unspecified",447.6,566,272776678,0.2
,1997,1997,Other specified disorders of arteries and arterioles,447.8,20,272776678,0
,1997,1997,Unspecified disorders of arteries and arterioles,447.9,323,272776678,0.1
,1997,1997,Hereditary hemorrhagic telangiectasia,448,27,272776678,0
,1997,1997,Other and unspecified capillary diseases,448.9,25,272776678,0
,1997,1997,Of deep vessels of lower extremities,451.1,681,272776678,0.2
,1997,1997,"Of lower extremities, unspecified",451.2,304,272776678,0.1
,1997,1997,Of other sites,451.8,15,272776678,0.0 (Unreliable)
,1997,1997,Of unspecified site,451.9,238,272776678,0.1
,1997,1997,Portal vein thrombosis,452,69,272776678,0
,1997,1997,Budd-chiari syndrome,453,60,272776678,0
,1997,1997,Thrombophlebitis migrans,453.1,4,272776678,0.0 (Unreliable)
,1997,1997,Of vena cava,453.2,42,272776678,0
,1997,1997,Of renal vein,453.3,10,272776678,0.0 (Unreliable)
,1997,1997,Of other specified veins,453.8,89,272776678,0
,1997,1997,Of unspecified site,453.9,212,272776678,0.1
,1997,1997,With ulcer,454,51,272776678,0
,1997,1997,With inflammation,454.1,11,272776678,0.0 (Unreliable)
,1997,1997,With ulcer and inflammation,454.2,3,272776678,0.0 (Unreliable)
,1997,1997,Without mention of ulcer or inflammation,454.9,91,272776678,0
,1997,1997,Unspecified hemorrhoids without mention of complication,455.6,7,272776678,0.0 (Unreliable)
,1997,1997,Unspecified hemorrhoids with other complication,455.8,5,272776678,0.0 (Unreliable)
,1997,1997,Esophageal varices with bleeding,456,179,272776678,0.1
,1997,1997,Esophageal varices without mention of bleeding,456.1,41,272776678,0
,1997,1997,Varices of other sites,456.8,33,272776678,0
,1997,1997,Other lymphedema,457.1,30,272776678,0
,1997,1997,Lymphangitis,457.2,3,272776678,0.0 (Unreliable)
,1997,1997,Other noninfectious disorders of lymphatic channels,457.8,13,272776678,0.0 (Unreliable)
,1997,1997,Unspecified noninfectious disorder of lymphatic channels,457.9,1,272776678,0.0 (Unreliable)
,1997,1997,Orthostatic hypotension,458,18,272776678,0.0 (Unreliable)
,1997,1997,"Hypotension, unspecified",458.9,932,272776678,0.3
,1997,1997,"Hemorrhage, unspecified",459,600,272776678,0.2
,1997,1997,Postphlebitic syndrome,459.1,2,272776678,0.0 (Unreliable)
,1997,1997,Compression of vein,459.2,30,272776678,0
,1997,1997,Other specified disorders of circulatory system,459.8,11,272776678,0.0 (Unreliable)
,1997,1997,Unspecified circulatory system disorder,459.9,479,272776678,0.2
,1997,1997,Acute nasopharyngitis [common cold],460,2,272776678,0.0 (Unreliable)
,1997,1997,Maxillary,461,1,272776678,0.0 (Unreliable)
,1997,1997,Sphenoidal,461.3,1,272776678,0.0 (Unreliable)
,1997,1997,"Acute sinusitis, unspecified",461.9,3,272776678,0.0 (Unreliable)
,1997,1997,Acute pharyngitis,462,14,272776678,0.0 (Unreliable)
,1997,1997,Acute tonsillitis,463,2,272776678,0.0 (Unreliable)
,1997,1997,Acute laryngitis,464,8,272776678,0.0 (Unreliable)
,1997,1997,Acute tracheitis,464.1,16,272776678,0.0 (Unreliable)
,1997,1997,Acute laryngotracheitis,464.2,9,272776678,0.0 (Unreliable)
,1997,1997,Acute epiglottitis,464.3,24,272776678,0
,1997,1997,Croup,464.4,1,272776678,0.0 (Unreliable)
,1997,1997,Unspecified site,465.9,115,272776678,0
,1997,1997,Acute bronchitis,466,375,272776678,0.1
,1997,1997,Acute bronchiolitis,466.1,90,272776678,0
,1997,1997,Maxillary,473,4,272776678,0.0 (Unreliable)
,1997,1997,Ethmoidal,473.2,2,272776678,0.0 (Unreliable)
,1997,1997,Sphenoidal,473.3,1,272776678,0.0 (Unreliable)
,1997,1997,Other chronic sinusitis,473.8,12,272776678,0.0 (Unreliable)
,1997,1997,Unspecified sinusitis (chronic),473.9,69,272776678,0
,1997,1997,Hypertrophy of tonsils and adenoids,474.1,2,272776678,0.0 (Unreliable)
,1997,1997,Other chronic disease of tonsils and adenoids,474.8,1,272776678,0.0 (Unreliable)
,1997,1997,Unspecified chronic disease of tonsils and adenoids,474.9,3,272776678,0.0 (Unreliable)
,1997,1997,Peritonsillar abscess,475,7,272776678,0.0 (Unreliable)
,1997,1997,Chronic laryngitis,476,1,272776678,0.0 (Unreliable)
,1997,1997,Other diseases of nasal cavity and sinuses,478.1,4,272776678,0.0 (Unreliable)
,1997,1997,"Other diseases of pharynx, not elsewhere classified",478.2,85,272776678,0
,1997,1997,Paralysis of vocal cords or larynx,478.3,49,272776678,0
,1997,1997,Other diseases of vocal cords,478.5,7,272776678,0.0 (Unreliable)
,1997,1997,Edema of larynx,478.6,12,272776678,0.0 (Unreliable)
,1997,1997,"Other diseases of larynx, not elsewhere classified",478.7,64,272776678,0
,1997,1997,Other and unspecified diseases of upper respiratory tract,478.9,2,272776678,0.0 (Unreliable)
,1997,1997,Pneumonia due to adenovirus,480,13,272776678,0.0 (Unreliable)
,1997,1997,Pneumonia due to respiratory syncytial virus,480.1,48,272776678,0
,1997,1997,Pneumonia due to parainfluenza virus,480.2,2,272776678,0.0 (Unreliable)
,1997,1997,"Viral pneumonia, unspecified",480.9,369,272776678,0.1
,1997,1997,Pneumococcal pneumonia [streptococcus pneumoniae pneumonia],481,2300,272776678,0.8
,1997,1997,Pneumonia due to klebsiella pneumoniae,482,162,272776678,0.1
,1997,1997,Pneumonia due to pseudomonas,482.1,407,272776678,0.1
,1997,1997,Pneumonia due to hemophilus influenzae [h. influenzae],482.2,57,272776678,0
,1997,1997,Pneumonia due to streptococcus,482.3,400,272776678,0.1
,1997,1997,Pneumonia due to staphylococcus,482.4,843,272776678,0.3
,1997,1997,Pneumonia due to other specified bacteria,482.8,208,272776678,0.1
,1997,1997,Bacterial pneumonia unspecified,482.9,1347,272776678,0.5
,1997,1997,Pneumonia due to other specified organism,483,109,272776678,0
,1997,1997,"Bronchopneumonia, organism unspecified",485,3649,272776678,1.3
,1997,1997,"Pneumonia, organism unspecified",486,75815,272776678,27.8
,1997,1997,With pneumonia,487,347,272776678,0.1
,1997,1997,With other respiratory manifestations,487.1,361,272776678,0.1
,1997,1997,With other manifestations,487.8,12,272776678,0.0 (Unreliable)
,1997,1997,"Bronchitis, not specified as acute or chronic",490,551,272776678,0.2
,1997,1997,Simple chronic bronchitis,491,96,272776678,0
,1997,1997,Mucopurulent chronic bronchitis,491.1,23,272776678,0
,1997,1997,Obstructive chronic bronchitis,491.2,1683,272776678,0.6
,1997,1997,Other chronic bronchitis,491.8,209,272776678,0.1
,1997,1997,Unspecified chronic bronchitis,491.9,493,272776678,0.2
,1997,1997,Emphysema,492,17518,272776678,6.4
,1997,1997,Extrinsic asthma,493,194,272776678,0.1
,1997,1997,Intrinsic asthma,493.1,14,272776678,0.0 (Unreliable)
,1997,1997,"Asthma, unspecified",493.9,5226,272776678,1.9
,1997,1997,Bronchiectasis,494,1102,272776678,0.4
,1997,1997,Farmers' lung,495,8,272776678,0.0 (Unreliable)
,1997,1997,Unspecified allergic alveolitis and pneumonitis,495.9,19,272776678,0.0 (Unreliable)
,1997,1997,"Chronic airway obstruction, not elsewhere classified",496,81893,272776678,30
,1997,1997,Coal workers' pneumoconiosis,500,486,272776678,0.2
,1997,1997,Asbestosis,501,406,272776678,0.1
,1997,1997,Pneumoconiosis due to other silica or silicates,502,98,272776678,0
,1997,1997,Pneumoconiosis due to other inorganic dust,503,6,272776678,0.0 (Unreliable)
,1997,1997,Pneumonopathy due to inhalation of other dust,504,6,272776678,0.0 (Unreliable)
,1997,1997,"Pneumoconiosis, unspecified",505,87,272776678,0
,1997,1997,Bronchitis and pneumonitis due to fumes and vapors,506,17,272776678,0.0 (Unreliable)
,1997,1997,Other acute and subacute respiratory conditions due to fumes and vapors,506.3,1,272776678,0.0 (Unreliable)
,1997,1997,Unspecified respiratory conditions due to fumes and vapors,506.9,4,272776678,0.0 (Unreliable)
,1997,1997,Due to inhalation of food or vomitus,507,11439,272776678,4.2
,1997,1997,Due to inhalation of oils and essences,507.1,4,272776678,0.0 (Unreliable)
,1997,1997,Acute pulmonary manifestations due to radiation,508,29,272776678,0
,1997,1997,Chronic and other pulmonary manifestations due to radiation,508.1,10,272776678,0.0 (Unreliable)
,1997,1997,Respiratory conditions due to other specified external agents,508.8,1,272776678,0.0 (Unreliable)
,1997,1997,With fistula,510,52,272776678,0
,1997,1997,Without mention of fistula,510.9,250,272776678,0.1
,1997,1997,Without mention of effusion or current tuberculosis,511,48,272776678,0
,1997,1997,"Other specified forms of effusion, except tuberculous",511.8,61,272776678,0
,1997,1997,Unspecified pleural effusion,511.9,784,272776678,0.3
,1997,1997,Pneumothorax,512,330,272776678,0.1
,1997,1997,Abscess of lung,513,348,272776678,0.1
,1997,1997,Abscess of mediastinum,513.1,11,272776678,0.0 (Unreliable)
,1997,1997,Pulmonary congestion and hypostasis,514,677,272776678,0.2
,1997,1997,Postinflammatory pulmonary fibrosis,515,8305,272776678,3
,1997,1997,Pulmonary alveolar proteinosis,516,20,272776678,0
,1997,1997,Idiopathic fibrosing alveolitis,516.3,126,272776678,0
,1997,1997,Other specified alveolar and parietoalveolar pneumonopathies,516.8,644,272776678,0.2
,1997,1997,Unspecified alveolar and parietoalveolar pneumonopathy,516.9,1,272776678,0.0 (Unreliable)
,1997,1997,Pulmonary collapse,518,175,272776678,0.1
,1997,1997,Interstitial emphysema,518.1,29,272776678,0
,1997,1997,Pulmonary eosinophilia,518.3,211,272776678,0.1
,1997,1997,"Acute edema of lung, unspecified",518.4,156,272776678,0.1
,1997,1997,Pulmonary insufficiency following trauma and surgery,518.5,1807,272776678,0.7
,1997,1997,Other diseases of lung,518.8,3822,272776678,1.4
,1997,1997,Tracheostomy complications,519,15,272776678,0.0 (Unreliable)
,1997,1997,"Other diseases of trachea and bronchus, not elsewhere classified",519.1,183,272776678,0.1
,1997,1997,Mediastinitis,519.2,57,272776678,0
,1997,1997,"Other diseases of mediastinum, not elsewhere classified",519.3,55,272776678,0
,1997,1997,Disorders of diaphragm,519.4,21,272776678,0
,1997,1997,"Other diseases of respiratory system, not elsewhere classified",519.8,511,272776678,0.2
,1997,1997,Unspecified disease of respiratory system,519.9,185,272776678,0.1
,1997,1997,Disturbances in tooth eruption,520.6,1,272776678,0.0 (Unreliable)
,1997,1997,Other specified disorders of tooth development and eruption,520.8,1,272776678,0.0 (Unreliable)
,1997,1997,Unspecified disorder of tooth development and eruption,520.9,1,272776678,0.0 (Unreliable)
,1997,1997,Dental caries,521,2,272776678,0.0 (Unreliable)
,1997,1997,Unspecified disease of hard tissues of teeth,521.9,1,272776678,0.0 (Unreliable)
,1997,1997,Acute apical periodontitis of pulpal origin,522.4,5,272776678,0.0 (Unreliable)
,1997,1997,Periapical abscess without sinus,522.5,15,272776678,0.0 (Unreliable)
,1997,1997,Acute periodontitis,523.3,3,272776678,0.0 (Unreliable)
,1997,1997,Major anomalies of jaw size,524,2,272776678,0.0 (Unreliable)
,1997,1997,Other specified disorders of the teeth and supporting structures,525.8,2,272776678,0.0 (Unreliable)
,1997,1997,Unspecified disorder of the teeth and supporting structures,525.9,1,272776678,0.0 (Unreliable)
,1997,1997,Inflammatory conditions,526.4,3,272776678,0.0 (Unreliable)
,1997,1997,Unspecified disease of the jaws,526.9,1,272776678,0.0 (Unreliable)
,1997,1997,Sialoadenitis,527.2,23,272776678,0
,1997,1997,Abscess,527.3,4,272776678,0.0 (Unreliable)
,1997,1997,Unspecified disease of the salivary glands,527.9,1,272776678,0.0 (Unreliable)
,1997,1997,Stomatitis,528,2,272776678,0.0 (Unreliable)
,1997,1997,Cellulitis and abscess,528.3,9,272776678,0.0 (Unreliable)
,1997,1997,Other and unspecified diseases of the oral soft tissues,528.9,9,272776678,0.0 (Unreliable)
,1997,1997,Glossitis,529,1,272776678,0.0 (Unreliable)
,1997,1997,Other specified conditions of the tongue,529.8,2,272776678,0.0 (Unreliable)
,1997,1997,Achalasia and cardiospasm,530,93,272776678,0
,1997,1997,Esophagitis,530.1,926,272776678,0.3
,1997,1997,Ulcer of esophagus,530.2,119,272776678,0
,1997,1997,Stricture and stenosis of esophagus,530.3,310,272776678,0.1
,1997,1997,Perforation of esophagus,530.4,206,272776678,0.1
,1997,1997,Dyskinesia of esophagus,530.5,388,272776678,0.1
,1997,1997,"Diverticulum of esophagus, acquired",530.6,74,272776678,0
,1997,1997,Gastroesophageal laceration-hemorrhage syndrome,530.7,59,272776678,0
,1997,1997,Other specified disorders of esophagus,530.8,207,272776678,0.1
,1997,1997,Unspecified disorder of esophagus,530.9,55,272776678,0
,1997,1997,Acute with hemorrhage,531,15,272776678,0.0 (Unreliable)
,1997,1997,Acute with perforation,531.1,2,272776678,0.0 (Unreliable)
,1997,1997,Acute with hemorrhage and perforation,531.2,3,272776678,0.0 (Unreliable)
,1997,1997,Acute without mention of hemorrhage or perforation,531.3,6,272776678,0.0 (Unreliable)
,1997,1997,Chronic or unspecified with hemorrhage,531.4,689,272776678,0.3
,1997,1997,Chronic or unspecified with perforation,531.5,614,272776678,0.2
,1997,1997,Chronic or unspecified with hemorrhage and perforation,531.6,38,272776678,0
,1997,1997,Chronic without mention of hemorrhage or perforation,531.7,4,272776678,0.0 (Unreliable)
,1997,1997,"Unspecified as acute or chronic, without mention of hemorrhage or perforation",531.9,201,272776678,0.1
,1997,1997,Acute with hemorrhage,532,19,272776678,0.0 (Unreliable)
,1997,1997,Acute with perforation,532.1,7,272776678,0.0 (Unreliable)
,1997,1997,Acute with hemorrhage and perforation,532.2,1,272776678,0.0 (Unreliable)
,1997,1997,Acute without mention of hemorrhage or perforation,532.3,3,272776678,0.0 (Unreliable)
,1997,1997,Chronic or unspecified with hemorrhage,532.4,673,272776678,0.2
,1997,1997,Chronic or unspecified with perforation,532.5,701,272776678,0.3
